HEAD	0050569A00831ED38FF80463DB76834A	0100004441	INTF0 28.10.2013 12:00	921,95	JPY	INTF0	APPROVED	28.10.2013 12:00:24	INTF0	28.10.2013 12:10:00	OMGR11	28.10.2013 12:10:00	GMT,,,,,,
APP	0050569A00831ED390C4D279C234834A	001	Financial Approval	COMPLETED	APPROVED	IBXSAS	31.10.2013 13:27:40	30.01.2014 09:06:03	CET,,,,,,,
APP	0050569A00831ED390C4D279C234834A	002	Financial Approval	ACTIVE	OPEN	OMGR26	30.01.2014 09:06:12		CET,,,,,,,
HEAD	0050569A00831ED390C4D29CC71B034A	0100004491	202LUSER33 31.10.2013 sol	0,12	KRW	LUSER33	AWAITING APPROVAL	31.10.2013 13:18:47	LUSER33	31.10.2013 13:18:47	LUSER33		GMT,,,,,,
ITEM	0050569A00831ED390C4EF53269D034A	0050569A00831ED390C4D29CC71B034A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		05.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER33	0000011546	0000011521			,,
ACC	0050569A00831ED390C4EF53269F234A	0050569A00831ED390C4EF53269D034A	0001	EL8	100.00	0000005161	CC0009		RET16STO020				,,,,,,,
APP	0050569A00831ED390C4D29CC71B034A	001	Financial Approval	ACTIVE	OPEN	OMGR19	31.10.2013 13:26:51		CET,,,,,,,
HEAD	0050569A00831ED390C4D35BB98C434A	0100004493	202 LUSER37 31.10.2013 cleaning	0,12	KRW	LUSER37	AWAITING APPROVAL	31.10.2013 13:19:01	LUSER37	31.10.2013 13:19:01	LUSER37		GMT,,,,,,
ITEM	0050569A00831ED390C4EDBE91B7834A	0050569A00831ED390C4D35BB98C434A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		05.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER37	0000011546	0000011547			,,
ACC	0050569A00831ED390C4EDBE91B9A34A	0050569A00831ED390C4EDBE91B7834A	0001	EL8	100.00	0000005161	CC8240		RET16STO020				,,,,,,,
APP	0050569A00831ED390C4D35BB98C434A	001	Financial Approval	ACTIVE	OPEN	LADM1	31.10.2013 13:26:25		CET,,,,,,,
HEAD	0050569A00831ED390C4FC9A6781434A	0100004494	202 LUSER44 31.10.2013 Masala	18.120,00	KRW	LUSER44	AWAITING APPROVAL	31.10.2013 13:28:10	LUSER44	30.01.2014 09:06:36	IBXSAS		GMT,,,,,,
ITEM	0050569A00831ED390C52473F685034A	0050569A00831ED390C4FC9A6781434A	0000000001		0000000000	Bändi	1710	1710_PG_01	IT	IKEAEMAIL		90150000				01	IKEA_LOCAL_TESTVIEW	90150000		14.02.2014	1,000	1.500,00	1	EA	1.500,00	0,00	0,00							AWAITING APPROVAL			LUSER44	0000011546	0000058985		bändi juhliin	,,
ACC	0050569A00831ED390C52473F687234A	0050569A00831ED390C52473F685034A	0001	EL8	100.00	0000007631	CC0006		RET16STO020				,,,,,,,
APP	0050569A00831ED390C4FC9A6781434A	001	Financial Approval	COMPLETED	APPROVED	IBXSAS	31.10.2013 13:38:15	30.01.2014 09:06:40	CET,,,,,,,
APP	0050569A00831ED390C4FC9A6781434A	002	Financial Approval	ACTIVE	OPEN	OMGR26	30.01.2014 09:06:44		CET,,,,,,,
HEAD	0050569A00831ED390C4FCF91F7CC34A	0100004495	202LUSER33 31.10.2013 junttila	10.268,00	KRW	LUSER33	AWAITING APPROVAL	31.10.2013 13:28:14	LUSER33	31.10.2013 13:28:14	LUSER33		GMT,,,,,,
ITEM	0050569A00831ED390C524FC2EF1034A	0050569A00831ED390C4FCF91F7CC34A	0000000001		0000000000	pelle	1710	1710_PG_01	IT	IKEAEMAIL		90150000				01	IKEA_LOCAL_TESTVIEW	90150000		13.11.2013	1,000	850,00	1	EA	850,00	0,00	0,00							AWAITING APPROVAL			LUSER33	0000011546	0000011521		lastenohjelmaa	,,
ACC	0050569A00831ED390C524FC2EF3234A	0050569A00831ED390C524FC2EF1034A	0001	EL8	100.00	0000007631	CC0009		RET16STO020				,,,,,,,
APP	0050569A00831ED390C4FCF91F7CC34A	001	Financial Approval	ACTIVE	OPEN	OMGR19	31.10.2013 13:38:35		CET,,,,,,,
HEAD	0050569A00831ED390C4FCF91F84834A	0100004497	202 LUSER37 31.10.2013 Leikkis tuuraaja	120,80	KRW	LUSER37	AWAITING APPROVAL	31.10.2013 13:28:21	LUSER37	31.10.2013 13:28:21	LUSER37		GMT,,,,,,
ITEM	0050569A00831ED390C51A3CB56D834A	0050569A00831ED390C4FCF91F84834A	0000000001		0000000000	Småland filler	1710	1710_PG_01	IT	IKEAEMAIL		80111701				01	IKEA_LOCAL_TESTVIEW	80111701		07.11.2013	1,000	10,00	1	STD	10,00	0,00	0,00							AWAITING APPROVAL			LUSER37	0000011546	0000011547		To hire a person for the Småland department for two weeks due to an illness	,,
ACC	0050569A00831ED390C51A3CB56FA34A	0050569A00831ED390C51A3CB56D834A	0001	EL8	100.00	0000007691	CC8240		RET16STO020				,,,,,,,
APP	0050569A00831ED390C4FCF91F84834A	001	Financial Approval	ACTIVE	OPEN	LADM1	31.10.2013 13:35:47		CET,,,,,,,
HEAD	0050569A00831ED390C500FC8AA7434A	0100004499	202LUSER32 31.10.2013 matti	8.456,00	KRW	LUSER32	AWAITING APPROVAL	31.10.2013 13:29:10	LUSER32	30.01.2014 09:06:41	IBXSAS		GMT,,,,,,
ITEM	0050569A00831ED390C525452A22834A	0050569A00831ED390C500FC8AA7434A	0000000001		0000000000	pomppulinna	1710	1710_PG_01	IT	IKEAEMAIL		72102401				01	IKEA_LOCAL_TESTVIEW	72102401		14.02.2014	1,000	700,00	1	TAG	700,00	0,00	0,00							AWAITING APPROVAL			LUSER32	0000020281	0000058941		pomppulinna lastenpäivää varten	,,
ACC	0050569A00831ED390C525452A24A34A	0050569A00831ED390C525452A22834A	0001	EL8	100.00	0000009999	CC0006		RET16STO020				,,,,,,,
APP	0050569A00831ED390C500FC8AA7434A	002	Financial Approval	ACTIVE	OPEN	OMGR26	30.01.2014 09:06:46		CET,,,,,,,
APP	0050569A00831ED390C500FC8AA7434A	001	Financial Approval	COMPLETED	APPROVED	IBXSAS	31.10.2013 13:38:36	30.01.2014 09:06:44	CET,,,,,,,
HEAD	0050569A00831ED390C82EA7A076C34A	0100004509	LUSER35 31.10.2013 16:31	15.583,20	KRW	LUSER35	AWAITING APPROVAL	31.10.2013 16:31:06	LUSER35	31.10.2013 16:31:06	LUSER35		GMT,,,,,,
ITEM	0050569A00831ED390C852323BD5434A	0050569A00831ED390C82EA7A076C34A	0000000001		0000000000	Memory - 256 MB - For Small Department C	1710	1710_PG_01	IT	DEMO4		32101622				01	IKEA_LOCAL_TESTVIEW	32101622		15.11.2013	10,000	65,00	1	EA	65,00	0,00	0,00				PP1155-O			AWAITING APPROVAL			LUSER35	0000011546	0000058936			,,
ITEM	0050569A00831ED390C852323BD8234A	0050569A00831ED390C82EA7A076C34A	0000000002		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		08.11.2013	10,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			AWAITING APPROVAL			LUSER35	0000011546	0000058936			,,
ACC	0050569A00831ED390C852323BD7634A	0050569A00831ED390C852323BD5434A	0001	EL8	100.00	0000005411	CC0015		RET16STO021				,,,,,,,
ACC	0050569A00831ED390C852323BD9C34A	0050569A00831ED390C852323BD8234A	0001	EL8	100.00	0000007384	CC0015		RET16STO021				,,,,,,,
APP	0050569A00831ED390C82EA7A076C34A	001	Financial Approval	ACTIVE	OPEN	OMGR41	31.10.2013 16:50:16		CET,,,,,,,
HEAD	0050569A00831ED390C84AD0FB04A34A	0100004511	LUSER33 31.10.2013 16:37	14.496,00	KRW	LUSER33	APPROVED	31.10.2013 16:37:29	LUSER33	09.04.2014 09:10:24	IBXRT	09.04.2014 09:10:24	GMT,,,,,,
ITEM	0050569A00831ED390C8525D1BEA034A	0050569A00831ED390C84AD0FB04A34A	0000000001	2000010993	0000000001	Pen-Style Highlighters - 12 pack	1710	1710_PG_01	IT	DEMO1		44121716				01	IKEA_LOCAL_TESTVIEW	44121716		11.04.2014	300,000	4,00	1	PAK	4,00	0,00	0,00		X		AA1177			APPROVED			LUSER33	0000011546	0000011541			,,
ACC	0050569A00831ED390C8525D1BEC234A	0050569A00831ED390C8525D1BEA034A	0001	EL8	100.00	0000006111	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED390C84AD0FB04A34A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	31.10.2013 16:50:08	09.04.2014 09:10:10	CET,,,,,,,
HEAD	0050569A00831ED390C894D250A4034A	0100004512	LUSER32 31.10.2013 16:53	543,60	KRW	LUSER32	APPROVED	31.10.2013 16:54:00	LUSER32	10.03.2017 09:34:47	OMGR26	10.03.2017 09:34:47	GMT,,,,,,
ITEM	0050569A00831ED390C8B567A7F1E34A	0050569A00831ED390C894D250A4034A	0000000001	2000012047	0000000001	odfifu	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		13.03.2017	1,000	45,00	1	EA	45,00	0,00	0,00		X		CL568			APPROVED			LUSER32	0000020281	0000058936		gfgfg	,,
ACC	0050569A00831ED390C8B567A7F4034A	0050569A00831ED390C8B567A7F1E34A	0001	EL8	100.00	0000005161	CC0006		RET16STO020				,,,,,,,
APP	0050569A00831ED390C894D250A4034A	001	Financial Approval	COMPLETED	APPROVED	IBXSAS	31.10.2013 17:01:40	30.01.2014 09:06:49	CET,,,,,,,
APP	0050569A00831ED390C894D250A4034A	002	Financial Approval	COMPLETED	APPROVED	OMGR26	30.01.2014 09:07:02	10.03.2017 09:34:39	CET,,,,,,,
HEAD	0050569A00831ED390C89729441DC34A	0100004513	LUSER34 31.10.2013 16:54	120,80	KRW	LUSER34	AWAITING APPROVAL	31.10.2013 16:54:31	LUSER34	31.10.2013 16:54:31	LUSER34		GMT,,,,,,
ITEM	0050569A00831ED390C8B7144775034A	0050569A00831ED390C89729441DC34A	0000000001		0000000000	GRAPHICS INC - Freetext product - Graphi	1710	1710_PG_01	IT	DEMO3		82140000				01	IKEA_LOCAL_TESTVIEW	82140000		04.11.2013	1.000,000	0,01	1	EA	0,01	0,00	0,00				EX2			AWAITING APPROVAL			LUSER34	0000011537	0000011534			,,
ACC	0050569A00831ED390C8B7144777234A	0050569A00831ED390C8B7144775034A	0001	EL8	100.00	0000006599	CC0015		RET16STO021				,,,,,,,
APP	0050569A00831ED390C89729441DC34A	001	Financial Approval	ACTIVE	OPEN	OMGR41	31.10.2013 17:02:14		CET,,,,,,,
HEAD	0050569A00831ED390C897294424434A	0100004514	LUSER40 31.10.2013 16:54	25,37	KRW	LUSER40	APPROVED	31.10.2013 16:54:34	LUSER40	31.10.2013 17:01:46	LUSER40	31.10.2013 17:01:46	GMT,,,,,,
ITEM	0050569A00831ED390C8B5DB481DE34A	0050569A00831ED390C897294424434A	0000000001	2000010872	0000000001	OFFICE INC - Freetext product - Office s	1710	1710_PG_01	IT	DEMO1		44120000				01	IKEA_LOCAL_TESTVIEW	44120000		05.11.2013	100,000	0,01	1	EA	0,01	0,00	0,00		X		EX1			APPROVED			LUSER40	0000011546	0000011535			,,
ITEM	0050569A00831ED390C8B5DB4820C34A	0050569A00831ED390C897294424434A	0000000002	2000010874	0000000001	LANGUAGES INC.- Freetext product - Langu	1710	1710_PG_01	IT	DEMO8		86111701				01	IKEA_LOCAL_TESTVIEW	86111701		05.11.2013	10,000	0,01	1	EA	0,01	0,00	0,00		X		DD1122			APPROVED			LUSER40	0000011546	0000011535			,,
ITEM	0050569A00831ED390C8B5DB4823234A	0050569A00831ED390C897294424434A	0000000003	2000010873	0000000001	pasta dentes	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		03.02.2014	1,000	1,00	1	EA	1,00	0,00	0,00		X		CL568			APPROVED			LUSER40	0000011546	0000011535		We keep your offices and buildings clean. We offer a wide range of different cleaning services, such as floor cleaning, restroom cleaning and window cleaning. Our services are available on an hourly basis. Fill in you requirements and specifications together with an expected price in the form connected to this product. #################################################################################	
ACC	0050569A00831ED390C8B5DB4820034A	0050569A00831ED390C8B5DB481DE34A	0001	EL8	100.00	0000006111	CC8240		RET16STO020				,,,,,,,
ACC	0050569A00831ED390C8B5DB4822634A	0050569A00831ED390C8B5DB4820C34A	0001	EL8	100.00	0000007611	CC8240		RET16STO020				,,,,,,,
ACC	0050569A00831ED390C8B5DB4824C34A	0050569A00831ED390C8B5DB4823234A	0001	EL8	100.00	0000005161	CC8240		RET16STO020				,,,,,,,
APP	0050569A00831ED390C897294424434A	001	No approval required	COMPLETED	APPROVED	WF-BATCH	31.10.2013 17:01:41	31.10.2013 17:01:41	CET,,,,,,,
HEAD	0050569A00831ED390C898030395A34A	0100004515	LUSER33 31.10.2013 16:54	6.040,00	KRW	LUSER33	APPROVED	31.10.2013 16:54:42	LUSER33	09.04.2014 09:10:39	IBXRT	09.04.2014 09:10:39	GMT,,,,,,
ITEM	0050569A00831ED390C8BD0CAFC1234A	0050569A00831ED390C898030395A34A	0000000001	2000010995	0000000001	shampoo	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		09.05.2014	100,000	5,00	1	EA	5,00	0,00	0,00		X		CL568			APPROVED			LUSER33	0000011546	0000011541		We keep your offices and buildings clean. We offer a wide range of different cleaning services, such as floor cleaning, restroom cleaning and window cleaning. Our services are available on an hourly basis. Fill in you requirements and specifications together with an expected price in the form connected to this product. #################################################################################	
ACC	0050569A00831ED390C8BD0CAFC3434A	0050569A00831ED390C8BD0CAFC1234A	0001	EL8	100.00	0000005161	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED390C898030395A34A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	31.10.2013 17:03:49	09.04.2014 09:10:13	CET,,,,,,,
HEAD	0050569A00831ED390C89922372A234A	0100004516	LUSER35 31.10.2013 16:54	0,12	KRW	LUSER35	AWAITING APPROVAL	31.10.2013 16:54:57	LUSER35	31.10.2013 16:54:57	LUSER35		GMT,,,,,,
ITEM	0050569A00831ED390C8B633FE68A34A	0050569A00831ED390C89922372A234A	0000000001		0000000000	GRAPHICS INC - Freetext product - Graphi	1710	1710_PG_01	IT	DEMO3		82140000				01	IKEA_LOCAL_TESTVIEW	82140000		04.11.2013	1,000	0,01	1	EA	0,01	0,00	0,00				EX2			AWAITING APPROVAL			LUSER35	0000011546	0000058936			,,
ACC	0050569A00831ED390C8B633FE6AC34A	0050569A00831ED390C8B633FE68A34A	0001	EL8	100.00	0000006599	CC0015		RET16STO021				,,,,,,,
APP	0050569A00831ED390C89922372A234A	001	Financial Approval	ACTIVE	OPEN	OMGR41	31.10.2013 17:01:49		CET,,,,,,,
HEAD	0050569A00831ED390C8B8A7E83A234A	0100004517	LUSER40 31.10.2013 17:02	12,08	KRW	LUSER40	APPROVED	31.10.2013 17:02:03	LUSER40	31.10.2013 17:03:08	LUSER40	31.10.2013 17:03:08	GMT,,,,,,
ITEM	0050569A00831ED390C8BC6B133E034A	0050569A00831ED390C8B8A7E83A234A	0000000001	2000010875	0000000001	pasta dentes	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		03.02.2014	1,000	1,00	1	EA	1,00	0,00	0,00		X		CL568			APPROVED			LUSER40	0000011546	0000011535		We keep your offices and buildings clean. We offer a wide range of different cleaning services, such as floor cleaning, restroom cleaning and window cleaning. Our services are available on an hourly basis. Fill in you requirements and specifications together with an expected price in the form connected to this product. #################################################################################	
ACC	0050569A00831ED390C8BC6B1340234A	0050569A00831ED390C8BC6B133E034A	0001	EL8	100.00	0000005161	CC8240		RET16STO020				,,,,,,,
APP	0050569A00831ED390C8B8A7E83A234A	001	No approval required	COMPLETED	APPROVED	WF-BATCH	31.10.2013 17:03:06	31.10.2013 17:03:06	CET,,,,,,,
HEAD	0050569A00831ED390C8C663E8BB634A	0100004521	LUSER35 31.10.2013 17:05	0,00	KRW	LUSER35	DELETED	31.10.2013 17:05:05	LUSER35	22.07.2015 10:29:10	LUSER35		GMT,,,,,,
ITEM	0050569A00831ED390C8E0B7922A634A	0050569A00831ED390C8C663E8BB634A	0000000001		0000000000	bacalhau	1710	1710_PG_01	IT	IKEAEMAIL		50000000				01	IKEA_LOCAL_TESTVIEW	50000000		15.11.2013	100,000	10,00	1	EA	10,00	0,00	0,00							DELETED			LUSER35	0000011546	0000058936		doses de bacalhau para o natal.	,,
ACC	0050569A00831ED390C8E0B7922C834A	0050569A00831ED390C8E0B7922A634A	0001	EL8	100.00	0000004011	CC0015		RET16STO021				,,,,,,,
APP	0050569A00831ED390C8C663E8BB634A	001	Financial Approval	ABORTED	OPEN		31.10.2013 17:11:50		CET,,,,,,,
HEAD	0050569A00831ED390C8C8CA7C9EC34A	0100004522	LUSER33 31.10.2013 17:05	12.080,00	KRW	LUSER33	APPROVED	31.10.2013 17:05:39	LUSER33	09.04.2014 09:10:22	IBXRT	09.04.2014 09:10:22	GMT,,,,,,
ITEM	0050569A00831ED390C8D6DB835AE34A	0050569A00831ED390C8C8CA7C9EC34A	0000000001	2000010992	0000000001	press kit	1710	1710_PG_01	IT	IKEAEMAIL		80140000				01	IKEA_LOCAL_TESTVIEW	80140000		09.06.2014	1,000	1.000,00	1	EA	1.000,00	0,00	0,00		X					APPROVED			LUSER33	0000011546	0000011541		press kit core areas of the home	,,
ACC	0050569A00831ED390C8D6DB835D034A	0050569A00831ED390C8D6DB835AE34A	0001	EL8	100.00	0000005999	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED390C8C8CA7C9EC34A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	31.10.2013 17:09:15	09.04.2014 09:10:14	CET,,,,,,,
HEAD	0050569A00831ED391BE2C78F746834A	0100004531	LUSER50 05.11.2013 09:08	302,00	KRW	LUSER50	APPROVED	05.11.2013 09:08:06	LUSER50	05.11.2013 09:17:51	OMGR11	05.11.2013 09:17:51	GMT,,,,,,
ITEM	0050569A00831ED391BE49C12143234A	0050569A00831ED391BE2C78F746834A	0000000001	2000010876	0000000001	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		06.11.2013	1,000	25,00	1	EA	25,00	0,00	0,00		X		CAKE1			APPROVED			LUSER50	0000011546	0000011542			,
ACC	0050569A00831ED391BE49C12145434A	0050569A00831ED391BE49C12143234A	0001	EL8	100.00	0000004011	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED391BE2C78F746834A	001	Financial Approval	COMPLETED	APPROVED	OMGR11	05.11.2013 09:15:57	05.11.2013 09:17:48	CET,,,,,,,
HEAD	0050569A00831ED391BE8D51709C634A	0100004532	LUSER51 05.11.2013 09:29	26.117,20	KRW	LUSER51	AWAITING APPROVAL	05.11.2013 09:29:52	LUSER51	30.01.2014 09:07:01	IBXSAS		GMT,,,,,,
ITEM	0050569A00831ED391BEA0D950F6E34A	0050569A00831ED391BE8D51709C634A	0000000001		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.02.2014	2,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			AWAITING APPROVAL			LUSER51	0000011546	0000011547			,,
ITEM	0050569A00831ED391BEA0D950F9C34A	0050569A00831ED391BE8D51709C634A	0000000002		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.02.2014	2,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			AWAITING APPROVAL			LUSER51	0000011546	0000011547			,,
ITEM	0050569A00831ED391BEA0D950FC234A	0050569A00831ED391BE8D51709C634A	0000000003		0000000000	Office cleaning	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		10.02.2014	1,000	30,00	1	STD	30,00	0,00	0,00				CL568			AWAITING APPROVAL			LUSER51	0000011546	0000011547		According to agreement no. 1234	,,
ACC	0050569A00831ED391BEA0D950F9034A	0050569A00831ED391BEA0D950F6E34A	0001	EL8	100.00	0000001623	CC0006		RET16STO020				,,,,,,,
ACC	0050569A00831ED391BEA0D950FB634A	0050569A00831ED391BEA0D950F9C34A	0001	EL8	100.00	0000006111	CC0006		RET16STO020				,,,,,,,
ACC	0050569A00831ED391BEA0D950FDC34A	0050569A00831ED391BEA0D950FC234A	0001	EL8	100.00	0000005161	CC0006		RET16STO020				,,,,,,,
APP	0050569A00831ED391BE8D51709C634A	001	Financial Approval	COMPLETED	APPROVED	IBXSAS	05.11.2013 09:34:44	30.01.2014 09:07:04	CET,,,,,,,
APP	0050569A00831ED391BE8D51709C634A	002	Financial Approval	ACTIVE	OPEN	OMGR26	30.01.2014 09:07:07		CET,,,,,,,
HEAD	0050569A00831ED391C41EF5E14DE34A	0100004557	INTF0 05.11.2013 14:48	0,96	JPY	INTF0	ACCEPT CHANGES	05.11.2013 14:48:38	INTF0	05.11.2013 14:51:22	OMGR11		GMT,,,,,,
ITEM	0050569A00831ED391C4226020A6A34A	0050569A00831ED391C41EF5E14DE34A	0000000001		0000000000	OFFICE INC - Freetext product - Office s	1710	1710_PG_01	IT	DEMO1		44120000				01	IKEA_LOCAL_TESTVIEW	44120000		07.11.2013	100,000	0,01	1	EA	0,01	0,00	0,00				EX1			RECALLED			INTF0	0000011546	0000011547			,,
ACC	0050569A00831ED391C4226020A8C34A	0050569A00831ED391C4226020A6A34A	0001	EL8	100.00	0000006111	CC0010		RET16STO020				,,,,,,,
APP	0050569A00831ED391C41EF5E14DE34A	001	Financial Approval	COMPLETED	APPROVED	OMGR11	05.11.2013 14:49:41	05.11.2013 14:51:23	CET,,,,,,,
APP	0050569A00831ED391C41EF5E14DE34A	002	Financial Approval	ABORTED	OPEN		05.11.2013 14:51:25		CET,,,,,,,
APP	0050569A00831ED391C41EF5E14DE34A	999	Requestor Approval	ACTIVE	ACCEPT CHANGES	INTF0	15.11.2013 13:35:32		CET,,,,,,,
APP	0050569A00831ED391C41EF5E14DE34A	003	No approval required	VALID	OPEN	WF-BATCH			,,,,,,,
HEAD	0050569A00831ED39289C37BA2AAC34A	0100004564	LUSER50 08.11.2013 09:16	241,60	KRW	LUSER50	APPROVED	08.11.2013 09:16:56	LUSER50	08.11.2013 09:43:04	OMGR11	08.11.2013 09:43:04	GMT,,,,,,
ITEM	0050569A00831ED39289E863E4E7A34A	0050569A00831ED39289C37BA2AAC34A	0000000001	2000010877	0000000001	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		11.11.2013	1,000	20,00	1	EA	20,00	0,00	0,00		X		CAKE1			APPROVED			LUSER50	0000011546	0000011542			,
ACC	0050569A00831ED39289E863E4E9C34A	0050569A00831ED39289E863E4E7A34A	0001	EL8	100.00	0000004011	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED39289C37BA2AAC34A	001	Financial Approval	COMPLETED	APPROVED	OMGR11	08.11.2013 09:33:25	08.11.2013 09:43:00	CET,,,,,,,
HEAD	0050569A00831ED3928DE14A137B034A	0100004569	LUSER21 08.11.2013 13:12	24.764,00	KRW	LUSER21	AWAITING APPROVAL	08.11.2013 13:12:40	LUSER21	08.11.2013 13:12:40	LUSER21		GMT,,,,,,
ITEM	0050569A00831ED3928DE60CA6FA234A	0050569A00831ED3928DE14A137B034A	0000000001		0000000000	Network box - For Small Department Copie	1710	1710_PG_02	IT	DEMO4		43222609				01	IKEA_LOCAL_TESTVIEW	43222609		22.11.2013	10,000	205,00	1	EA	205,00	0,00	0,00				PP1177-O			AWAITING APPROVAL			LUSER21	0000011537	0000011536			,,
ACC	0050569A00831ED3928DE60CA6FC434A	0050569A00831ED3928DE60CA6FA234A	0001	EL8	100.00	0000001623	CC0003		RET16STO021				,,,,,,,
APP	0050569A00831ED3928DE14A137B034A	001	Financial Approval	ACTIVE	OPEN	OMGR29	08.11.2013 13:13:54		CET,,,,,,,
HEAD	0050569A00831ED3928FD26B0550034A	0100004579	EHAM 08.11.2013 15:04	7.731,20	KRW	EHAM	AWAITING APPROVAL	08.11.2013 15:03:47	IBXRT	08.11.2013 15:03:47	IBXRT		GMT,,,,,,
ITEM	0050569A00831ED3928FD8F8138B434A	0050569A00831ED3928FD26B0550034A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	2110	2110_PG_01	SE	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		15.11.2013	10,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			AWAITING APPROVAL			EHAM	0000020194	0000020213			,,
ACC	0050569A00831ED3928FD8F8138D634A	0050569A00831ED3928FD8F8138B434A	0001	EL8	100.00	0000001181	CC3000		RET32STO070				,,,,,,,
APP	0050569A00831ED3928FD26B0550034A	001	Financial Approval	ACTIVE	OPEN	HPSS	08.11.2013 15:06:00		CET,,,,,,,
HEAD	0050569A00831ED392DB745A5B2EC34A	0100004590	LUSER200 11.11.2013 15:14	17.811,96	KRW	LUSER200	ACCEPT CHANGES	11.11.2013 15:14:59	LUSER200	11.11.2013 15:14:59	LUSER200		GMT,,,,,,
ITEM	0050569A00831ED392DB7CD44F4E434A	0050569A00831ED392DB745A5B2EC34A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		18.11.2013	10,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			RECALLED			LUSER200	0000011546	0000011521			,,
ITEM	0050569A00831ED392DB7CD44F51234A	0050569A00831ED392DB745A5B2EC34A	0000000002		0000000000	Slide file plastic box - white, red or b	1710	1710_PG_01	IT	DEMO1		44111515				01	IKEA_LOCAL_TESTVIEW	44111515		14.11.2013	50,000	14,69	1	EA	14,69	0,00	0,00				AA1155			RECALLED			LUSER200	0000011546	0000011521			,
ITEM	0050569A00831ED392DB7CD44F53834A	0050569A00831ED392DB745A5B2EC34A	0000000003		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		14.11.2013	100,000	1,00	1	EA	1,00	0,00	0,00				AA2222			RECALLED			LUSER200	0000011546	0000011521			,,
ACC	0050569A00831ED392DB7CD44F50634A	0050569A00831ED392DB7CD44F4E434A	0001	EL8	100.00	0000007384	CC0002		RET16STO021				,,,,,,,
ACC	0050569A00831ED392DB7CD44F52C34A	0050569A00831ED392DB7CD44F51234A	0001	EL8	100.00	0000006111	CC0002		RET16STO021				,,,,,,,
ACC	0050569A00831ED392DB7CD44F55234A	0050569A00831ED392DB7CD44F53834A	0001	EL8	100.00	0000006111	CC0002		RET16STO021				,,,,,,,
APP	0050569A00831ED392DB745A5B2EC34A	002	Financial Approval	VALID	OPEN	OMGR28			,,,,,,,
APP	0050569A00831ED392DB745A5B2EC34A	999	Requestor Approval	ACTIVE	ACCEPT CHANGES	LUSER200	23.06.2014 12:50:28		CET,,,,,,,
APP	0050569A00831ED392DB745A5B2EC34A	001	Financial Approval	ABORTED	OPEN		11.11.2013 15:17:41		CET,,,,,,,
